Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-April-2014,400.00,406.80,398.50,400.80,402.432814485387547649,6296,490,2533717.00,3596,57.12,8.30,0.80
23-April-2014,407.00,410.25,398.05,400.50,403.182145344787555142,8614,626,3473011.00,3998,46.41,12.20,-6.50
22-April-2014,405.00,415.00,402.15,409.15,407.744478527607361963,9780,663,3987741.00,4668,47.73,12.85,4.15
21-April-2014,412.00,415.25,397.00,400.10,404.573445378151260504,11900,810,4814424.00,5710,47.98,18.25,-11.90
17-April-2014,407.35,422.00,406.00,411.15,413.800089601274329234,20089,1405,8312830.00,6601,32.86,16.00,3.80
16-April-2014,399.40,407.20,398.00,401.00,402.986824170831440254,8804,721,3547896.00,3519,39.97,9.20,1.60
15-April-2014,405.00,409.00,395.05,397.40,401.411967326050585572,10161,689,4078747.00,5232,51.49,13.95,-7.60
11-April-2014,403.65,404.60,395.20,398.05,399.116394306800210859,9485,981,3785619.00,4314,45.48,9.40,-5.60
10-April-2014,412.00,412.00,404.00,405.65,407.754812875404281533,6493,612,2647552.00,2654,40.87,8.00,-6.35
9-April-2014,399.90,413.00,399.50,408.40,407.786604361370716510,14124,929,5759578.00,7442,26.35,13.50,8.50
7-April-2014,412.00,412.00,391.10,397.30,400.020742975674146709,5303,476,2121310.00,3522,33.21,20.90,-14.70
4-April-2014,417.75,424.00,408.25,410.90,415.802697224820704708,12828,716,5333917.00,4824,37.61,15.75,-6.85
3-April-2014,418.00,426.80,416.05,417.80,420.604558200584690650,16761,945,7049753.00,6644,39.64,10.75,-0.20
2-April-2014,419.65,422.55,414.30,418.20,418.746895248380129589,22224,990,9306231.00,8430,37.93,8.25,-1.45
1-April-2014,405.55,416.00,404.05,411.35,411.539683292243504646,21092,1136,8680195.00,6971,33.05,11.95,5.80
31-March-2014,385.05,404.20,385.05,401.60,400.296891747052518756,9330,784,3734770.00,3890,41.69,19.15,16.55
28-March-2014,407.95,408.15,385.95,392.75,394.219579008073817762,20808,1014,8202921.00,9971,47.92,22.20,-15.20
27-March-2014,401.25,406.00,399.05,403.95,403.346070656092285508,9709,598,3916087.00,4620,47.58,6.95,2.70
26-March-2014,401.20,407.55,393.00,399.60,401.499363569370938567,14927,882,5993181.00,7450,49.91,14.55,-1.60
25-March-2014,394.35,405.55,394.00,397.90,399.267814414940180916,17135,896,6841454.00,6488,37.86,11.55,3.55
24-March-2014,402.00,402.75,394.35,397.20,398.501399619303549434,8931,634,3559016.00,4952,55.45,8.40,-4.80
22-March-2014,400.00,406.80,398.15,399.65,403.224052718286655683,1214,121,489514.00,583,48.02,8.65,-0.35
21-March-2014,395.25,406.65,393.55,400.20,399.473611537281374654,13036,774,5207538.00,5318,40.79,13.10,4.95
20-March-2014,400.00,400.00,394.00,395.15,398.011247340156044178,9869,613,3927973.00,3957,40.10,6.00,-4.85
19-March-2014,404.45,405.00,395.75,397.05,399.113360762234733650,18472,681,7372422.00,12777,69.17,9.25,-7.40
18-March-2014,403.10,412.25,402.50,404.00,406.958249158249158249,10395,657,4230331.00,3720,35.79,9.75,0.90
14-March-2014,402.00,405.80,395.00,400.75,400.016696405811878664,15692,935,6277062.00,6774,43.17,10.80,-1.25
13-March-2014,407.30,414.80,399.00,401.70,406.755173948520139455,26962,1358,10966933.00,6394,23.71,15.80,-5.60
12-March-2014,410.50,416.00,407.25,408.20,411.061193229685226315,13057,905,5367226.00,5132,39.30,8.75,-2.30
11-March-2014,409.65,418.50,404.50,407.85,412.577895425614181190,16811,977,6935847.00,5592,33.26,14.00,-1.80
10-March-2014,405.00,424.00,403.00,406.85,411.318722073279714030,22380,1034,9205313.00,8517,38.06,21.00,1.85
7-March-2014,448.00,448.00,409.50,412.00,420.700619681667901212,55351,3077,23286200.00,23445,42.36,38.50,-36.00
6-March-2014,452.00,453.40,442.15,446.95,447.063822787833450125,443807,892,198410054.00,10314,2.32,11.25,-5.05
5-March-2014,437.75,455.65,436.00,444.75,448.423080189079792804,35329,2051,15842339.00,10311,29.19,19.65,7.00
4-March-2014,435.80,446.85,430.00,434.40,439.997997039101280153,57415,2754,25262485.00,15287,26.63,16.85,-1.40
3-March-2014,444.70,447.60,420.00,428.65,439.776663583702477729,41086,1517,18068664.00,25662,62.46,27.60,-16.05
28-February-2014,448.40,456.25,440.00,444.15,449.062918543772068671,32852,2110,14752615.00,9675,29.45,16.25,-4.25
26-February-2014,455.35,456.90,444.00,446.40,449.364246985514283402,12357,883,5552794.00,3309,26.78,12.90,-8.95
25-February-2014,458.90,464.95,450.00,452.05,457.716083125206163705,21221,1211,9713193.00,6036,28.44,14.95,-6.85
24-February-2014,473.00,476.60,452.00,455.60,464.326394710997197403,41747,2317,19384234.00,15844,37.95,24.60,-17.40
21-February-2014,450.10,477.00,450.10,472.95,466.451376079547536738,81863,4539,38185109.00,15078,18.42,26.90,22.85
20-February-2014,437.00,466.30,433.00,448.45,447.683594192233669195,141328,4393,63270227.00,69728,49.34,33.30,11.45
19-February-2014,427.05,438.70,427.05,435.95,435.026652700186219739,42960,1756,18688745.00,12644,29.43,11.65,8.90
18-February-2014,408.00,428.80,407.50,423.80,421.224477682811016144,25272,1523,10645185.00,7388,29.23,21.30,15.80
17-February-2014,410.65,411.00,403.50,405.20,407.393874261149919398,3722,324,1516320.00,1594,42.83,7.50,-5.45
14-February-2014,415.00,418.35,406.00,407.70,412.175056179775280898,4450,453,1834179.00,1401,31.48,12.35,-7.30
13-February-2014,424.60,427.05,405.65,412.70,417.385558780841799709,13780,834,5751573.00,4946,35.89,21.40,-11.90
12-February-2014,420.00,429.00,419.75,421.55,423.913636806706306657,20518,1208,8697860.00,6198,30.21,9.25,1.55
11-February-2014,411.00,419.95,406.45,417.75,416.067353458955467170,15337,1131,6381225.00,3187,20.78,13.50,6.75
10-February-2014,409.00,420.00,407.40,410.20,412.837508080155138978,12376,790,5109277.00,3857,31.17,12.60,1.20
7-February-2014,392.00,409.20,389.70,404.75,402.192664157726225916,17803,1332,7160236.00,4213,23.66,19.50,12.75
6-February-2014,396.90,397.40,384.55,386.40,388.583345055563370375,7109,539,2762439.00,1875,26.38,12.85,-10.50
5-February-2014,393.35,398.60,390.50,392.20,394.419944378228049264,2517,242,992755.00,746,29.64,8.10,-1.15
4-February-2014,394.95,399.00,386.50,391.75,391.726925668088928812,8906,525,3488720.00,3104,34.85,12.50,-3.20
3-February-2014,405.95,413.60,393.60,397.55,406.681707317073170731,12300,799,5002185.00,2886,23.46,20.00,-8.40
31-January-2014,388.95,404.60,384.00,401.25,397.600843327309566836,18261,1074,7260589.00,3702,20.27,20.60,12.30
30-January-2014,388.85,395.00,380.05,387.00,390.911752988047808764,5020,389,1962377.00,1928,38.41,14.95,-1.85
29-January-2014,383.10,400.10,383.10,390.35,396.026975235849056603,13568,1132,5373294.00,5078,37.43,17.00,7.25
28-January-2014,391.35,401.45,385.00,388.50,393.635846603834904127,18462,967,7267305.00,7692,41.66,16.45,-2.85
27-January-2014,397.00,399.00,384.25,388.80,392.994585589337775926,9604,734,3774320.00,3208,33.40,14.75,-8.20
24-January-2014,400.50,408.00,395.10,396.55,398.827004884197258547,12694,598,5062710.00,4927,38.81,12.90,-3.95
23-January-2014,406.70,411.35,401.00,402.80,405.986357088382340479,11801,679,4791045.00,5021,42.55,10.35,-3.90
22-January-2014,408.00,413.80,405.05,407.25,409.962715231788079470,15100,908,6190437.00,4585,30.36,8.75,-0.75
21-January-2014,417.00,422.00,404.55,406.45,413.182169890664423885,41615,2073,17194576.00,14596,35.07,17.45,-10.55
20-January-2014,391.00,414.60,389.20,411.80,404.667670722007067506,76689,3429,31033559.00,19563,25.51,25.40,20.80
17-January-2014,392.00,395.00,372.00,390.05,389.071388590885768925,42878,2279,16682603.00,14502,33.82,23.00,-1.95
16-January-2014,375.00,403.80,372.30,389.60,392.258655459017320341,106118,4535,41625704.00,13319,12.55,31.50,14.60
15-January-2014,387.50,393.00,372.55,376.20,377.183946898449416327,130467,3257,49210058.00,89915,68.92,20.45,-11.30
14-January-2014,374.50,399.00,353.25,387.55,382.004136869068242052,337695,12781,129000887.00,23687,7.01,45.75,13.05
13-January-2014,381.00,382.00,370.05,371.85,374.798037077426390403,13755,728,5155347.00,6800,49.44,11.95,-9.15
10-January-2014,374.50,382.85,367.80,375.60,376.114711859486137320,27556,1419,10364217.00,5299,19.23,15.05,1.10
9-January-2014,383.00,383.45,365.00,366.60,371.280557176196032672,13712,891,5090999.00,5886,42.93,18.45,-16.40
8-January-2014,389.00,390.50,383.80,385.10,386.577323686093663035,12577,794,4861983.00,4876,38.77,6.70,-3.90
7-January-2014,385.00,388.10,378.00,386.00,383.010107176773843440,14742,754,5646335.00,6609,44.83,10.10,1.00
6-January-2014,380.00,386.90,379.00,379.85,382.362599026092012500,13759,775,5260927.00,6935,50.40,7.90,-0.15
3-January-2014,364.70,380.10,364.70,378.50,375.340442074863934244,27009,1351,10137570.00,10494,38.85,15.40,13.80
2-January-2014,367.10,375.90,362.50,365.45,371.748373001115656377,21512,1138,7997051.00,6576,30.57,13.40,-1.65
1-January-2014,357.05,374.00,357.05,367.10,369.798742375178853829,26558,1423,9821115.00,8144,30.66,16.95,10.05
31-December-2013,355.00,365.75,354.00,360.50,360.914541341011929247,19448,1018,7019066.00,8295,42.65,11.75,5.50
30-December-2013,361.00,361.55,347.00,353.05,356.874823819591261451,11352,647,4051243.00,3933,34.65,14.55,-7.95
27-December-2013,360.50,361.00,350.05,355.95,355.806754697816150330,23628,1113,8407002.00,8342,35.31,10.95,-4.55
26-December-2013,355.55,356.45,350.00,350.65,353.271947058215282804,9671,450,3416493.00,5306,54.87,6.45,-4.90
24-December-2013,353.10,361.00,351.00,355.55,357.419913419913419913,22638,1159,8091272.00,6891,30.44,10.00,2.45
23-December-2013,345.00,357.00,340.30,348.10,349.611340466762153509,11869,454,4149537.00,5678,47.84,16.70,3.10
20-December-2013,350.00,354.00,345.50,347.10,350.242958244869072894,14130,888,4948933.00,5407,38.27,8.50,-2.90
19-December-2013,350.65,359.10,342.10,345.05,350.292072060762036281,15931,830,5580503.00,5263,33.04,17.00,-5.60
18-December-2013,350.00,355.00,346.00,349.40,350.335818577197887542,6438,433,2255462.00,2443,37.95,9.00,-0.60
17-December-2013,342.50,352.00,341.30,349.05,349.345105652206376465,13393,764,4678779.00,6765,50.51,10.70,6.55
16-December-2013,334.05,345.00,331.00,339.40,339.586493445692883895,8544,586,2901427.00,4462,52.22,14.00,5.35
13-December-2013,337.30,338.00,330.00,333.95,333.903394255874673629,4979,497,1662505.00,2412,48.44,8.00,-3.35
12-December-2013,330.30,345.40,330.00,338.55,337.444364021046184683,35921,1785,12121339.00,14287,39.77,15.40,8.25
11-December-2013,320.00,334.40,320.00,329.75,327.838956273570482111,9811,476,3216428.00,4476,45.62,14.40,9.75
10-December-2013,330.50,332.00,324.00,328.00,328.061635525357922834,4121,293,1351942.00,1804,43.78,8.00,-2.50
9-December-2013,337.45,343.30,326.05,329.15,330.342323285739467653,17019,759,5622096.00,9065,53.26,17.25,-8.30
6-December-2013,334.00,344.00,331.00,332.15,334.157816005983545250,4011,310,1340307.00,2614,65.17,13.00,-1.85
5-December-2013,332.00,341.80,326.00,330.50,333.029169783096484667,12033,747,4007340.00,6274,52.14,15.80,-1.50
4-December-2013,325.00,341.90,324.10,336.50,334.827100545972846306,41394,2004,13859833.00,14051,33.94,17.80,11.50
3-December-2013,323.25,323.80,317.00,321.65,321.459511107572258937,12559,563,4037210.00,5412,43.09,6.80,-1.60
2-December-2013,319.35,324.00,319.35,321.50,321.358310152990264255,5752,318,1848453.00,3213,55.86,4.65,2.15
29-November-2013,317.00,320.00,317.00,317.85,317.997629529292245174,2953,167,939047.00,1909,64.65,3.00,0.85
28-November-2013,320.00,320.00,310.25,313.55,316.782497082847141190,4285,273,1357413.00,1919,44.78,9.75,-6.45
27-November-2013,324.05,324.05,312.30,317.95,317.530016792611251049,4764,444,1512713.00,2238,46.98,11.75,-6.10
26-November-2013,316.00,331.40,314.60,322.00,324.727493772980666587,33724,1482,10951110.00,11179,33.15,16.80,6.00
25-November-2013,312.90,318.80,307.00,312.80,313.348289399887829500,7132,565,2234800.00,3706,51.96,11.80,-0.10
22-November-2013,314.95,320.20,310.00,312.45,314.894887892376681614,5575,457,1755539.00,2151,38.58,10.20,-2.50
21-November-2013,301.20,315.00,301.20,311.10,309.848640000000000000,3125,189,968277.00,1631,52.19,13.80,9.90
20-November-2013,316.50,323.00,308.10,311.35,314.173317450863609291,10074,757,3164982.00,3199,31.76,14.90,-5.15
19-November-2013,314.05,320.75,313.10,314.85,317.102582445096215752,13979,914,4432777.00,5725,40.95,7.65,0.80
18-November-2013,304.80,314.50,304.00,313.45,310.872021981574268627,30935,1685,9616826.00,12702,41.06,10.50,8.65
14-November-2013,300.85,305.00,297.25,302.65,301.952080602883355176,12208,477,3686231.00,10438,85.50,7.75,1.80
13-November-2013,296.00,300.00,294.00,297.10,297.017655817911082748,4701,289,1396280.00,1788,38.03,6.00,1.10
12-November-2013,296.60,300.40,295.05,296.20,296.896902654867256637,6780,293,2012961.00,4464,65.84,5.35,-0.40
11-November-2013,293.00,306.00,293.00,296.65,301.257069635913750441,22632,1493,6818050.00,7530,33.27,13.00,3.65
8-November-2013,293.30,296.75,292.95,293.80,293.923427991886409736,3944,347,1159234.00,2590,65.67,3.80,0.50
7-November-2013,285.00,297.00,284.80,293.95,292.992022945236174598,22314,1086,6537824.00,13665,61.24,12.20,8.95
6-November-2013,282.50,286.00,280.95,284.05,283.920867414875404222,5257,407,1492572.00,2240,42.61,5.05,1.55
5-November-2013,281.60,283.35,277.00,280.40,279.538626994084961462,5579,358,1559546.00,2946,52.81,6.35,-1.20
3-November-2013,284.00,284.00,281.00,281.60,282.005491488193300384,1821,103,513532.00,1116,61.29,3.00,-2.40
1-November-2013,281.00,283.95,279.15,280.80,280.750954719039825422,3666,249,1029233.00,2631,71.77,4.80,-0.20
31-October-2013,279.70,280.95,277.00,279.90,278.983109404990403071,2605,217,726751.00,1171,44.95,3.95,0.20
30-October-2013,281.00,282.45,277.00,278.40,278.760725229826353421,3916,227,1091627.00,2194,56.03,5.45,-2.60
29-October-2013,273.00,282.00,273.00,280.00,279.472027450395345367,6703,394,1873301.00,3424,51.08,9.00,7.00
28-October-2013,277.00,279.55,276.00,276.65,277.125644631973745897,6399,369,1773327.00,3622,56.60,3.55,-0.35
25-October-2013,274.25,279.40,274.25,277.20,277.419128536908566528,12829,513,3559010.00,6579,51.28,5.15,2.95
24-October-2013,276.00,277.70,273.95,274.25,275.647981254506128334,5548,407,1529295.00,2878,51.87,3.75,-1.75
23-October-2013,275.00,277.00,273.20,273.95,275.144581164221486038,4226,252,1162761.00,2932,69.38,3.80,-1.05
22-October-2013,283.00,283.00,275.15,276.40,276.738060428849902534,8208,494,2271466.00,3419,41.65,7.85,-6.60
21-October-2013,279.00,280.00,274.10,275.85,276.853914871255911718,11418,772,3161118.00,4257,37.28,5.90,-3.15
18-October-2013,279.90,284.90,272.95,273.60,276.705554941206826643,27129,1619,7506745.00,14120,52.05,11.95,-6.30
17-October-2013,289.00,295.00,277.20,278.65,287.554425228891149542,82572,1332,23743944.00,69175,83.78,17.80,-10.35
15-October-2013,301.00,309.90,286.00,288.50,299.113025136227808050,113780,5719,34033080.00,18413,16.18,23.90,-12.50
14-October-2013,299.20,304.00,295.05,297.10,300.467615579830078340,9063,482,2723138.00,5048,55.70,8.95,-2.10
11-October-2013,305.00,309.00,292.00,296.15,301.600809840323936129,26178,1132,7895306.00,11962,45.69,17.00,-8.85
10-October-2013,290.00,304.60,289.50,301.95,298.486652032290043903,28244,1725,8430457.00,9891,35.02,15.10,11.95
9-October-2013,286.95,288.80,284.15,286.65,286.429086538461538461,2496,201,714927.00,1260,50.48,4.65,-0.30
8-October-2013,286.15,287.90,275.60,284.70,283.529729729729729729,4625,405,1311325.00,1730,37.41,12.30,-1.45
7-October-2013,281.00,289.80,281.00,284.40,286.149498525073746312,8475,515,2425117.00,2801,33.05,8.80,3.40
4-October-2013,278.20,284.00,278.20,282.05,282.245878540228265464,7097,770,2003099.00,3976,56.02,5.80,3.85
3-October-2013,279.00,282.75,276.60,277.75,278.601854414613894270,7226,510,2013177.00,3476,48.10,6.15,-1.25
1-October-2013,281.20,281.70,278.00,278.35,280.150533930416810196,2903,275,813277.00,1070,36.86,3.70,-2.85
30-September-2013,284.50,296.70,278.10,282.55,289.037016174458839623,12427,1060,3591863.00,2533,20.38,18.60,-1.95
27-September-2013,289.55,289.55,280.20,282.25,284.145908327333813294,4167,519,1184036.00,2370,56.88,9.35,-7.30
26-September-2013,290.00,292.00,284.00,286.10,287.946183752813587067,4887,554,1407193.00,2178,44.57,8.00,-3.90
25-September-2013,280.00,289.00,280.00,286.10,283.892735641384830898,4997,444,1418612.00,2834,56.71,9.00,6.10
24-September-2013,274.50,283.45,274.00,277.20,278.852427184466019417,3090,239,861654.00,1672,54.11,9.45,2.70
23-September-2013,286.00,286.80,270.00,278.00,280.801378070701018573,3338,431,937315.00,1113,33.34,16.80,-8.00
20-September-2013,279.00,288.45,275.15,283.00,282.284169550173010380,6936,491,1957923.00,3442,49.63,13.30,4.00
19-September-2013,282.50,284.95,278.00,279.00,279.957346862081924088,5322,358,1489933.00,3807,71.53,6.95,-3.50
18-September-2013,271.25,284.00,271.25,282.55,278.447492426792325816,5942,538,1654535.00,3582,60.28,12.75,11.30
17-September-2013,275.45,277.00,272.10,274.85,274.776580796252927400,2135,179,586648.00,695,32.55,4.90,-0.60
16-September-2013,280.00,281.30,273.25,273.80,277.073466092572658772,3716,338,1029605.00,1626,43.76,8.05,-6.20
13-September-2013,283.00,283.35,277.60,278.85,280.386684220425051720,5317,494,1490816.00,3419,64.30,5.75,-4.15
12-September-2013,284.00,285.00,276.00,282.10,281.976618705035971223,3336,265,940674.00,1612,48.32,9.00,-1.90
11-September-2013,287.00,289.95,284.40,286.25,286.750425894378194207,2348,181,673290.00,1462,62.27,5.55,-0.75
10-September-2013,292.00,293.00,286.35,290.40,290.937586048646167966,4358,353,1267906.00,2571,58.99,6.65,-1.60
6-September-2013,288.00,294.55,287.50,292.15,291.265446716899892357,4645,326,1352928.00,3191,68.70,7.05,4.15
5-September-2013,289.80,294.90,288.35,291.80,291.342055781886555938,6382,454,1859345.00,4005,62.75,6.55,2.00
4-September-2013,284.00,291.00,284.00,289.15,288.746980013178124313,4553,377,1314665.00,2060,45.24,7.00,5.15
3-September-2013,297.50,299.00,276.00,280.75,287.746126582278481012,9875,796,2841493.00,4608,46.66,23.00,-16.75
2-September-2013,285.00,298.45,283.80,294.80,293.933542647828362114,24843,1381,7302191.00,15881,63.93,14.65,9.80
30-August-2013,279.00,290.05,279.00,282.80,284.884704743465634075,10330,734,2942859.00,5900,57.12,11.05,3.80
29-August-2013,269.00,281.40,269.00,280.05,276.498284594020584871,12242,777,3384892.00,8781,71.73,12.40,11.05
28-August-2013,256.40,268.50,256.40,266.85,262.747310175222871195,6506,550,1709434.00,3325,51.11,12.10,10.45
27-August-2013,259.40,271.00,258.05,260.00,261.518196281197176096,20114,1023,5260177.00,13950,69.35,12.95,0.60
26-August-2013,257.00,258.50,257.00,257.20,257.761806981519507186,1461,166,376590.00,534,36.55,1.50,0.20
23-August-2013,256.80,258.65,252.00,257.25,256.231344245392447480,7759,410,1988099.00,1804,23.25,6.65,0.45
22-August-2013,253.85,258.00,251.05,252.40,254.441492726122707147,3162,309,804544.00,2039,64.48,6.95,-1.45
21-August-2013,256.45,258.00,254.95,255.45,255.788792591713166330,8423,292,2154509.00,6331,75.16,3.05,-1.00
20-August-2013,254.95,259.00,248.50,257.40,255.068721218561813673,8469,472,2160177.00,2530,29.87,10.50,2.45
19-August-2013,250.00,258.00,250.00,253.55,254.083031301482701812,3035,311,771142.00,1435,47.28,8.00,3.55
16-August-2013,249.00,260.00,248.20,253.70,255.674566357402178297,9916,875,2535269.00,4865,49.06,11.80,4.70
14-August-2013,249.15,255.00,248.60,250.80,250.461153926265361383,4801,445,1202464.00,2558,53.28,6.40,1.65
13-August-2013,254.25,257.25,245.30,248.30,252.069157110769594514,8459,650,2132253.00,4233,50.04,11.95,-5.95
12-August-2013,253.30,253.70,247.80,252.10,250.584435797665369649,1285,146,322001.00,402,31.28,5.90,-1.20
8-August-2013,257.85,258.80,249.10,251.55,254.706055734190782422,7464,562,1901126.00,5358,71.78,9.70,-6.30
7-August-2013,249.00,258.40,247.95,256.00,253.188999414862492685,6836,750,1730800.00,3694,54.04,10.45,7.00
6-August-2013,240.40,250.05,234.25,245.10,241.383278486219662690,9724,761,2347211.00,6048,62.20,15.80,4.70
5-August-2013,238.50,242.50,236.65,238.05,239.881790078021492713,6793,277,1629517.00,3940,58.00,5.85,-0.45
2-August-2013,242.00,242.00,236.20,238.45,237.770260223048327137,2690,137,639602.00,1635,60.78,5.80,-3.55
1-August-2013,241.75,243.60,238.75,241.60,240.550751190912422132,2729,206,656463.00,991,36.31,4.85,-0.15
31-July-2013,236.00,240.95,236.00,240.20,238.917525773195876288,9409,565,2247975.00,6215,66.05,4.95,4.20
30-July-2013,239.00,239.00,236.50,238.00,237.960217854605730523,4223,249,1004906.00,2269,53.73,2.50,-1.00
29-July-2013,245.25,246.50,237.75,238.95,240.781433163168840990,5289,452,1273493.00,2798,52.90,8.75,-6.30
26-July-2013,247.60,247.90,241.35,244.60,244.823820617355853232,10302,959,2522175.00,5231,50.78,6.55,-3.00
25-July-2013,256.30,256.40,245.55,246.45,249.596249243799153055,8265,878,2062913.00,4942,59.79,10.85,-9.85
24-July-2013,259.90,259.90,254.00,254.90,256.523301933564700049,4034,337,1034815.00,2064,51.17,5.90,-5.00
23-July-2013,262.00,262.00,256.60,258.10,259.219608304416867611,17003,2095,4407511.00,12594,74.07,5.40,-3.90
22-July-2013,263.95,264.65,260.05,261.60,262.776687824581650317,3466,197,910784.00,1766,50.95,4.60,-2.35
19-July-2013,261.75,265.00,261.25,262.55,262.467783254426357091,61676,656,16187963.00,5676,9.20,3.75,0.80
18-July-2013,262.30,263.85,260.60,261.75,262.047350266541235497,6378,388,1671338.00,4066,63.75,3.25,-0.55
17-July-2013,262.05,267.15,258.00,258.90,262.963691265282073943,13578,650,3570521.00,8396,61.84,9.15,-3.15
16-July-2013,261.00,268.40,254.80,261.10,261.257801503477181970,95911,3957,25057497.00,17864,18.63,13.60,0.10
15-July-2013,266.85,270.00,259.50,261.80,264.450746268656716417,14070,818,3720822.00,11093,78.84,10.50,-5.05
12-July-2013,270.00,272.60,261.20,265.20,267.976328614527732652,8618,542,2309420.00,4524,52.49,11.40,-4.80
11-July-2013,268.00,270.00,265.00,265.95,267.403569068076668869,15130,1363,4045816.00,12811,84.67,5.00,-2.05
10-July-2013,264.15,268.85,263.00,266.85,265.956623681125439624,6824,403,1814888.00,3340,48.94,5.85,2.70
9-July-2013,265.40,265.50,262.30,264.45,264.116255661801711122,1987,143,524799.00,1238,62.30,3.20,-0.95
8-July-2013,264.00,268.65,261.00,261.50,263.625962845491617580,4414,347,1163645.00,1704,38.60,7.65,-2.50
5-July-2013,268.50,269.00,260.50,262.60,263.413379292735861100,7833,407,2063317.00,3178,40.57,8.50,-5.90
4-July-2013,261.75,266.20,261.75,264.85,264.428981348637015781,3485,250,921535.00,2075,59.54,4.45,3.10
3-July-2013,272.00,272.00,262.00,262.30,264.975745816153286441,4123,330,1092495.00,2499,60.61,10.00,-9.70
2-July-2013,275.00,278.55,270.00,272.90,272.821731123388581952,2715,186,740711.00,589,21.69,8.55,-2.10
1-July-2013,272.00,277.35,272.00,275.95,275.574726609963547995,3292,256,907192.00,1702,51.70,5.35,3.95
28-June-2013,265.65,274.00,264.20,269.90,267.628908676744667633,4829,274,1292380.00,3047,63.10,9.80,4.25
27-June-2013,268.75,269.95,263.10,264.30,266.116395222584147665,4605,305,1225466.00,2414,52.42,6.85,-4.45
26-June-2013,275.00,275.00,265.30,266.15,266.477272727272727272,1100,101,293125.00,495,45.00,9.70,-8.85
25-June-2013,270.00,272.95,265.00,265.85,267.524779735682819383,5448,316,1457475.00,3000,55.07,7.95,-4.15
24-June-2013,272.50,274.60,266.40,268.00,269.748812351543942992,3368,386,908514.00,1688,50.12,8.20,-4.50
21-June-2013,271.00,277.90,261.00,274.15,268.195116168800379326,8436,632,2262494.00,3693,43.78,16.90,3.15
20-June-2013,271.45,274.75,270.75,271.35,272.695022943875750088,2833,280,772545.00,1308,46.17,4.00,-0.10
19-June-2013,270.10,282.00,270.10,279.95,279.757651821862348178,12350,848,3455007.00,6073,49.17,11.90,9.85
18-June-2013,276.00,281.00,274.50,276.55,277.186186974789915966,11424,614,3166575.00,4237,37.09,6.50,0.55
17-June-2013,264.00,277.50,264.00,272.10,273.087874289438430066,27619,1470,7542414.00,10345,37.46,13.50,8.10
14-June-2013,261.00,264.00,261.00,263.20,262.876549586776859504,3872,145,1017858.00,2108,54.44,3.00,2.20
13-June-2013,260.90,261.05,258.05,259.80,259.662522741055184960,3298,131,856367.00,1952,59.19,3.00,-1.10
12-June-2013,261.60,262.95,259.55,261.00,261.006264236902050113,3512,191,916654.00,1838,52.33,3.40,-0.60
11-June-2013,265.00,268.50,261.50,262.65,264.897099518294557753,9757,455,2584601.00,4342,44.50,7.00,-2.35
10-June-2013,261.00,267.00,261.00,264.85,264.868952948972829688,6036,367,1598749.00,1602,26.54,6.00,3.85
7-June-2013,261.00,262.00,260.05,260.85,261.275304592314901593,4268,148,1115123.00,1575,36.90,1.95,-0.15
6-June-2013,260.00,261.50,260.00,260.55,260.750717703349282296,2090,97,544969.00,1084,51.87,1.50,0.55
5-June-2013,262.95,263.15,260.05,260.35,261.609616485403548941,1747,83,457032.00,1053,60.27,3.10,-2.60
4-June-2013,264.00,264.50,262.00,262.80,263.096640488656195462,4584,214,1206035.00,1102,24.04,2.50,-1.20
3-June-2013,264.00,265.25,262.50,262.80,263.404014410705095213,3886,250,1023588.00,1040,26.76,2.75,-1.20
31-May-2013,262.90,267.00,261.50,263.90,266.832823410654262017,192186,376,51281533.00,185107,96.32,5.50,1.00
30-May-2013,258.05,269.60,258.05,263.70,264.329041720990873533,12272,658,3243846.00,2078,16.93,11.55,5.65
29-May-2013,265.10,267.00,258.30,259.60,260.855759354365370506,13630,270,3555464.00,10082,73.97,8.70,-5.50
28-May-2013,263.00,267.70,261.60,265.05,264.314382139148494288,3852,147,1018139.00,2286,59.35,6.10,2.05
27-May-2013,263.00,264.25,261.50,262.75,263.062742561448900388,3092,184,813390.00,888,28.72,2.75,-0.25
24-May-2013,263.50,264.50,261.05,262.20,262.658515283842794759,2290,115,601488.00,1130,49.34,3.45,-1.30
23-May-2013,263.00,263.00,258.85,261.65,260.754103535353535353,6336,266,1652138.00,2613,41.24,4.15,-1.35
22-May-2013,260.60,263.15,260.60,262.40,262.438567436083221198,28983,786,7606257.00,7505,25.89,2.55,1.80
21-May-2013,258.00,262.25,256.25,260.40,259.807348462520876313,20358,687,5289158.00,10727,52.69,6.00,2.40
20-May-2013,263.10,264.50,255.60,257.40,260.274232716751059212,38708,885,10074695.00,29073,75.11,8.90,-5.70
17-May-2013,258.55,269.00,248.65,260.70,256.583307609198950455,207328,4602,53196904.00,84068,40.55,20.35,2.15
16-May-2013,262.50,263.50,259.00,260.55,261.095231788079470198,7550,286,1971269.00,4438,58.78,4.50,-1.95
15-May-2013,265.50,266.25,257.25,260.55,262.075838514756108240,11419,578,2992644.00,5780,50.62,9.00,-4.95
14-May-2013,269.00,271.50,263.00,263.40,266.581011351909184726,8721,488,2324853.00,3768,43.21,8.50,-5.60
